,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_logisticregression__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
10,0.23272807598114015,0.04211169902183085,0.006153225898742676,0.0018311531698855456,0.0011527987128232397,{'logisticregression__C': 0.0011527987128232397},0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
11,1.3755328893661498,0.2308313029171688,0.00593719482421875,0.0010437886874747478,0.8123245085588684,{'logisticregression__C': 0.8123245085588684},0.47083874107722257,0.47929844738355376,0.5409046436366374,0.523241671073506,0.5051056953907147,0.48921916592724046,0.5053617571059431,0.4819105490234825,0.5253024475148806,0.47192565186751234,0.4993108770000694,0.023268441290428703,17,0.6058122054157297,0.5961592843353183,0.599950346095128,0.5972120620226395,0.5903240925233904,0.6027253581799037,0.6077443995054381,0.6030972248363553,0.5982619490999379,0.596638863080748,0.5997925785094589,0.004907290555415218
12,1.502640461921692,0.243601129232879,0.007679796218872071,0.007038886296772865,0.31428808908401085,{'logisticregression__C': 0.31428808908401085},0.475584036340039,0.47203647416413375,0.5306916534958983,0.5186497444033139,0.49210407955889457,0.4865720201123928,0.5012596899224806,0.46755920034252213,0.5176633646345918,0.4778629316420014,0.49399831946162687,0.0209913784127793,29,0.6054830925315506,0.5971123256383066,0.600502891360644,0.5956672959234265,0.5919020312070531,0.600777199868109,0.6073134390913473,0.6024761068239328,0.5994094900835445,0.5962711706053638,0.599691504313328,0.004433147871954872
13,0.28015694618225095,0.05031634164696279,0.006415534019470215,0.0007034194705407387,0.004335281794951564,{'logisticregression__C': 0.004335281794951564},0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
14,0.2945325613021851,0.03905576606772773,0.006713056564331054,0.0016741904061386838,0.003511356313970406,{'logisticregression__C': 0.003511356313970406},0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
15,0.3624884605407715,0.06167651577566011,0.00943772792816162,0.003939884270949114,0.0035498788321965016,{'logisticregression__C': 0.0035498788321965016},0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
16,0.46404907703399656,0.08123667393249885,0.0064356327056884766,0.0010631457810091757,0.00817949947521167,{'logisticregression__C': 0.00817949947521167},0.413144873458793,0.4825022590980038,0.4855798901181606,0.5380839062224572,0.5225466842131565,0.49961549837326236,0.49722222222222223,0.49224384942199384,0.4942841180136236,0.5405391120507399,0.49657624131924133,0.034122649127393094,21,0.5258287380754341,0.5272452891752998,0.5267316931663946,0.5179677023106217,0.5239953198610161,0.5267334630970995,0.5227335023785076,0.5282054499445803,0.5299153361622452,0.5245397875024006,0.52538962816736,0.0031695508142621626
17,0.8140458822250366,0.10963999373318989,0.0059020757675170895,0.0012740179036275097,0.037520558551242804,{'logisticregression__C': 0.037520558551242804},0.480674075275795,0.47338371806456914,0.5263415368405208,0.5128062753393265,0.515150505572121,0.512466725820763,0.508656330749354,0.4876906102822514,0.49206008122569134,0.5109496124031008,0.5020179471573494,0.01641164374877767,4,0.5838018956080631,0.591920221877804,0.5858679057909792,0.5836232758063353,0.5797687165875922,0.5912193539466266,0.5926540790879944,0.5885584624715059,0.5856086739729931,0.5838214272738125,0.5866844012423706,0.004033054285073654
18,0.6010101556777954,0.10155480013311935,0.006105875968933106,0.000922017971735427,0.019762189340280067,{'logisticregression__C': 0.019762189340280067},0.46676265412070084,0.49094717818122074,0.5022728983216678,0.5225982725189494,0.5295763855341407,0.5021739130434782,0.5173772609819121,0.5078714224549616,0.4685089283795689,0.5125264270613108,0.5020615340597911,0.020129678192697054,3,0.5701623486645513,0.5675694047910378,0.5717583622892886,0.5635045215226808,0.5672960041705202,0.5701089164725528,0.5749178524277542,0.574925235794801,0.5727803726429974,0.5723843434841509,0.5705407362260335,0.003427470121688982
19,0.35818185806274416,0.08712219577832472,0.0072852373123168945,0.0016027684440484474,0.007476312062252299,{'logisticregression__C': 0.007476312062252299},0.413144873458793,0.48892631233056766,0.4862873485361632,0.536717786003878,0.5225466842131565,0.4885536823425022,0.49722222222222223,0.49655007739683166,0.5019232008939124,0.5,0.4931872187398027,0.030661409252094988,30,0.5258287380754341,0.5247953884221117,0.5262469058947337,0.5211537953828311,0.5239953198610161,0.5191679164406438,0.5227335023785076,0.5265595917769831,0.5255241118946586,0.5,0.521600527012692,0.0075457218550032176
20,1.0520352602005005,0.14584897541979094,0.0098480224609375,0.0069185775158089645,0.0684792009557478,{'logisticregression__C': 0.0684792009557478},0.46201735885788453,0.47152715025055447,0.530488447354557,0.50772078265468,0.4964018590394963,0.5020703933747412,0.5113049095607235,0.47761255475414155,0.5023851988740142,0.4928911205073996,0.49544197752281927,0.019331946596429353,24,0.596024049372067,0.6055836528264948,0.5982892165270217,0.5855909764539063,0.5921485906532562,0.598377314740951,0.6020357719147509,0.5948020578455362,0.5926467625240407,0.5968026741270938,0.5962301066985118,0.005245425122002504
21,0.2728933572769165,0.018696516820565716,0.006242275238037109,0.0011342179691286069,0.00262108787826544,{'logisticregression__C': 0.00262108787826544},0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
22,0.33801515102386476,0.039740783607476474,0.0064380884170532225,0.0013078239044723927,0.007523742884534856,{'logisticregression__C': 0.007523742884534856},0.413144873458793,0.48892631233056766,0.4862873485361632,0.536717786003878,0.5225466842131565,0.4919550428867199,0.49722222222222223,0.49655007739683166,0.5019232008939124,0.5586240310077519,0.4993897578949997,0.0363759759492531,16,0.5258287380754341,0.5262786524186311,0.5262469058947337,0.5211537953828311,0.5239953198610161,0.5191679164406438,0.5227335023785076,0.5265595917769831,0.5253601774684291,0.519947368694235,0.5237271968391445,0.0026593283726303275
23,0.4638518333435059,0.04616430172902686,0.006554007530212402,0.001475784717697006,0.012562773503807025,{'logisticregression__C': 0.012562773503807025},0.4796601232965607,0.4889180974287357,0.49630465868894413,0.5246871144015512,0.5166580600023322,0.4970718722271517,0.5061046511627907,0.5136926522412146,0.47345123235275155,0.5016120507399577,0.499816051254199,0.015419293434101233,15,0.5498985449205713,0.5483739837398374,0.5565944408800917,0.5450371764561099,0.5491525289208695,0.5561059170150079,0.5404265596512919,0.5491185143359056,0.5605792146207935,0.5466948681881647,0.5501981748728644,0.00568902137853901
24,0.5711950540542603,0.04565331886090606,0.005127835273742676,0.000717466561948061,0.023345864076016232,{'logisticregression__C': 0.023345864076016232},0.4721974367293965,0.5022673129056108,0.5124858884624068,0.5151595275868148,0.5324832170045477,0.5181455190771961,0.5070736434108527,0.510720284556862,0.4852375529148849,0.4974982381959126,0.5053268620844487,0.016290015839790353,1,0.5787025456188452,0.5759020583516872,0.580498084777955,0.5656739709926561,0.5759630751905014,0.5731106076560621,0.5779947190846413,0.5763881046489743,0.5771365916699738,0.5783255562879877,0.5759695314279284,0.00391590650369174
25,1.1895828723907471,0.159911546039263,0.005079197883605957,0.0007757464994483845,0.22673986523780396,{'logisticregression__C': 0.22673986523780396},0.47422534068786504,0.4708535283003368,0.5306916534958983,0.5159175039661554,0.502207192950309,0.48874593315587106,0.5056201550387597,0.46611830188057835,0.5205535380449965,0.4808932346723044,0.4955826382193075,0.021477107090638638,22,0.605046466015629,0.5986173423607146,0.6017233822249608,0.5945029526423483,0.593726529336919,0.60174245083336,0.6071209581089294,0.6022816153250936,0.5984433861464725,0.5978972391921562,0.6001102322186583,0.004069344634848297
26,0.2586281538009644,0.028027442367446153,0.006381773948669433,0.0010720956104692545,0.003972110727381912,{'logisticregression__C': 0.003972110727381912},0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
27,0.669688630104065,0.05273656991218643,0.0056352376937866214,0.0012221016102444613,0.03489018845491386,{'logisticregression__C': 0.03489018845491386},0.484405418559377,0.4803088803088803,0.5209829156318206,0.5160320817909395,0.516599756792324,0.5211623779946761,0.5016472868217055,0.49775219839936763,0.4912327825171369,0.5019820295983086,0.5032105728414535,0.014272773584142381,2,0.5823845024285552,0.5888517279821628,0.5845118989389522,0.5818558688119188,0.5779587342404549,0.5860272078453896,0.5882167480458518,0.588842880147228,0.5829093018286168,0.5855567032248353,0.5847115573493965,0.003337651278018559
28,1.0028964519500732,0.07326812351028884,0.008218526840209961,0.0048378841131806564,0.05987474910461399,{'logisticregression__C': 0.05987474910461399},0.46710739779364047,0.4661217448451491,0.5274554075412057,0.5049885422175215,0.49927537438989855,0.5042443064182195,0.5210917312661498,0.47905345321608533,0.5081655456948235,0.48998414376321353,0.4967487647145907,0.0199293521771601,20,0.5900253637698571,0.6019332735133371,0.5983875714899771,0.5875702145148143,0.5889289064999795,0.5962638671729581,0.5989401496259352,0.5963172093606877,0.5929921339968047,0.5959350361515823,0.5947293726095932,0.004465237092554625
29,0.3061919450759888,0.06521156712581673,0.0066048622131347655,0.003137405746363889,0.001378323745500718,{'logisticregression__C': 0.001378323745500718},0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
