,session,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_svc__C,param_svc__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,"(4, 'low')",0.007032227516174316,0.0011327791645942965,0.0015067815780639648,0.00034754472544748483,8,0.24074797818114912,1.3605850354517506,"{'pca__n_components': 8, 'svc__C': 0.24074797818114912, 'svc__gamma': 1.3605850354517506}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,"(4, 'low')",0.013384318351745606,0.0019297761961500862,0.0017349004745483398,0.00028193470384361237,9,3817.9531667355664,0.00019794155307923224,"{'pca__n_components': 9, 'svc__C': 3817.9531667355664, 'svc__gamma': 0.00019794155307923224}",0.5,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.4083333333333333,0.12047360245667466,26,0.9590301003344481,0.9615384615384616,0.9807692307692308,0.9807692307692308,0.9372909698996655,0.9006410256410255,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9597423510466989,0.9564396754614147,0.021876071892146354
2,"(4, 'low')",0.008348393440246581,0.000525759059697572,0.0019466161727905273,0.00023939621399837665,8,0.6252409148594711,0.15506772502161342,"{'pca__n_components': 8, 'svc__C': 0.6252409148594711, 'svc__gamma': 0.15506772502161342}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3,"(4, 'low')",0.007787871360778809,0.0011934668445729374,0.0017551898956298829,0.0003246442548804108,9,1157.9900697218309,1.0738778665822482e-05,"{'pca__n_components': 9, 'svc__C': 1157.9900697218309, 'svc__gamma': 1.0738778665822482e-05}",0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,0.75,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.5833333333333333,0.4916666666666666,0.1366768288904727,16,0.7324414715719063,0.7031772575250836,0.6722408026755853,0.7759197324414716,0.7759197324414716,0.6314102564102564,0.6939102564102564,0.7211538461538461,0.6971153846153846,0.6320450885668277,0.7035333828812089,0.04801165981816084
4,"(4, 'low')",0.21476657390594484,0.10780840411299689,0.001815485954284668,0.00011427271173853958,5,736555.399227253,9.617306308605297e-05,"{'pca__n_components': 5, 'svc__C': 736555.399227253, 'svc__gamma': 9.617306308605297e-05}",0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.41666666666666663,0.3333333333333333,0.3333333333333333,0.25,0.4333333333333333,0.1740051084818425,23,0.8361204013377926,0.9155518394648829,0.8553511705685619,0.8528428093645486,0.8963210702341138,0.8173076923076923,0.858974358974359,0.8974358974358975,0.8990384615384616,0.8977455716586151,0.8726689272884925,0.031011519152050773
5,"(4, 'low')",0.008058738708496094,0.00017088778017652637,0.0018009185791015626,0.00013270970933388233,6,31302.71340797644,0.04733169267189274,"{'pca__n_components': 6, 'svc__C': 31302.71340797644, 'svc__gamma': 0.04733169267189274}",0.6666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.41666666666666663,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.35833333333333334,0.15833333333333333,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6,"(4, 'low')",0.0083693265914917,0.0004353839643676492,0.0018607378005981445,0.00014277245275216887,9,0.022556954496275403,5.494368786801342,"{'pca__n_components': 9, 'svc__C': 0.022556954496275403, 'svc__gamma': 5.494368786801342}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7,"(4, 'low')",0.00821061134338379,0.0006609067496317415,0.0017580270767211914,0.0001504023710256725,9,0.014197044839476433,1.732535615427237e-05,"{'pca__n_components': 9, 'svc__C': 0.014197044839476433, 'svc__gamma': 1.732535615427237e-05}",0.6666666666666666,0.5,0.5,0.3333333333333333,0.5,0.75,0.25,0.3333333333333333,0.3333333333333333,0.75,0.4916666666666666,0.17260262647673316,16,0.6312709030100334,0.6095317725752508,0.6187290969899666,0.6312709030100334,0.7274247491638797,0.6330128205128205,0.6217948717948718,0.6185897435897436,0.6730769230769231,0.5603864734299517,0.6325088257153475,0.04109271372565515
8,"(4, 'low')",0.012612223625183105,0.0030527647548606943,0.003754925727844238,0.004117802916989986,1,85175.4405738212,0.00010939375474644643,"{'pca__n_components': 1, 'svc__C': 85175.4405738212, 'svc__gamma': 0.00010939375474644643}",0.3333333333333333,0.5,0.5,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.3333333333333333,0.5,0.10540925533894598,2,0.5392976588628762,0.612876254180602,0.6078595317725752,0.5451505016722409,0.5936454849498328,0.5352564102564102,0.5737179487179487,0.6121794871794872,0.5528846153846154,0.5676328502415459,0.5740500743218135,0.029198485703211884
9,"(4, 'low')",0.008156371116638184,0.0010328361314742985,0.001729583740234375,0.00014839537801140867,2,0.03354875019569653,0.00011354483914784967,"{'pca__n_components': 2, 'svc__C': 0.03354875019569653, 'svc__gamma': 0.00011354483914784967}",0.8333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.5,0.5,0.5,0.25,0.6666666666666666,0.5,0.475,0.1827642683288442,19,0.46571906354515047,0.5719063545150501,0.4891304347826087,0.5209030100334449,0.5719063545150501,0.48717948717948717,0.4887820512820513,0.6314102564102564,0.5705128205128205,0.5209339774557166,0.5318383810231636,0.04990354810956833
10,"(4, 'low')",0.027533197402954103,0.008132325941481295,0.0018143653869628906,0.00010161633670073089,4,7362.771796935915,0.0028226898455781745,"{'pca__n_components': 4, 'svc__C': 7362.771796935915, 'svc__gamma': 0.0028226898455781745}",0.6666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.41666666666666663,0.5833333333333333,0.0,0.4,0.20344259359556172,27,0.939799331103679,0.9590301003344481,0.9565217391304348,0.9782608695652174,0.9807692307692308,0.9615384615384616,0.9599358974358975,0.9807692307692308,0.9599358974358975,0.9597423510466989,0.9636303109129198,0.012198103010661408
11,"(4, 'low')",0.009115171432495118,0.004082791756392448,0.0016690969467163086,8.395266630094062e-05,3,149.1313603929818,4.458207696891499e-05,"{'pca__n_components': 3, 'svc__C': 149.1313603929818, 'svc__gamma': 4.458207696891499e-05}",0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.25,0.0,0.5833333333333333,0.75,0.425,0.20899893673307418,24,0.5418060200668896,0.5493311036789297,0.5760869565217391,0.5903010033444815,0.495819397993311,0.641025641025641,0.5769230769230769,0.5817307692307692,0.4487179487179487,0.5974235104669887,0.5599165427969776,0.05181587854312585
12,"(4, 'low')",0.00798783302307129,0.0007241405375223454,0.0018778562545776368,0.00011207139396115689,1,0.48915269877694245,0.0001214293216339347,"{'pca__n_components': 1, 'svc__C': 0.48915269877694245, 'svc__gamma': 0.0001214293216339347}",0.8333333333333333,0.5,0.5,0.5,0.5,0.75,0.5,0.5,0.6666666666666666,0.5,0.575,0.12047360245667466,1,0.5091973244147158,0.5719063545150501,0.5836120401337793,0.5451505016722409,0.5719063545150501,0.4823717948717948,0.4855769230769231,0.592948717948718,0.5528846153846154,0.5676328502415459,0.5463187476774433,0.038118425356583475
13,"(4, 'low')",0.008164453506469726,0.0006079474688991775,0.0018471479415893555,0.00012475340718038348,7,16.291592880286036,0.07921923680564198,"{'pca__n_components': 7, 'svc__C': 16.291592880286036, 'svc__gamma': 0.07921923680564198}",0.5,0.5,0.5,0.5,0.5,0.5833333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.4583333333333333,0.08539125638299665,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
14,"(4, 'low')",0.010483217239379884,0.0010757815260849619,0.002050924301147461,0.00020013633769248103,8,1151.6269474842272,0.00021786885431593936,"{'pca__n_components': 8, 'svc__C': 1151.6269474842272, 'svc__gamma': 0.00021786885431593936}",0.6666666666666666,0.5,0.16666666666666666,0.6666666666666666,0.5,0.41666666666666663,0.16666666666666666,0.3333333333333333,0.5,0.25,0.41666666666666663,0.17480147469502527,25,0.7734113712374582,0.7926421404682273,0.8745819397993311,0.8093645484949833,0.8311036789297659,0.7948717948717949,0.858974358974359,0.8397435897435898,0.7980769230769231,0.8357487922705313,0.8208519137866965,0.030653173326801304
15,"(4, 'low')",0.008348488807678222,0.0002132638251008911,0.0018414974212646485,0.00021612045970997016,8,10.106624928458135,0.01035615056677107,"{'pca__n_components': 8, 'svc__C': 10.106624928458135, 'svc__gamma': 0.01035615056677107}",0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.5833333333333333,0.5,0.25,0.375,0.11931517552730293,29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
16,"(4, 'low')",0.008613061904907227,0.00107999085653403,0.001907181739807129,0.00011566373328457521,4,7.415338338321304,3.1551103362477496e-05,"{'pca__n_components': 4, 'svc__C': 7.415338338321304, 'svc__gamma': 3.1551103362477496e-05}",0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5833333333333333,0.5,0.0,0.5833333333333333,0.75,0.4416666666666666,0.20766559657295183,22,0.5183946488294314,0.5041806020066889,0.459866220735786,0.5234113712374582,0.5710702341137124,0.5737179487179487,0.546474358974359,0.5625,0.530448717948718,0.5789049919484701,0.5368969094512573,0.03550406479650843
17,"(4, 'low')",0.008498430252075195,0.0003134019250597061,0.001969146728515625,9.667018154054908e-05,5,998.726911648615,2.3605162599910026,"{'pca__n_components': 5, 'svc__C': 998.726911648615, 'svc__gamma': 2.3605162599910026}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
18,"(4, 'low')",0.008629131317138671,0.0004437775490035775,0.0019261837005615234,8.275144478883766e-05,9,0.7746946749382326,0.7335498262678716,"{'pca__n_components': 9, 'svc__C': 0.7746946749382326, 'svc__gamma': 0.7335498262678716}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
19,"(4, 'low')",0.01170644760131836,0.004755170059623751,0.0031620025634765624,0.0035644537986140724,7,0.2881132533977738,3.238159485999761,"{'pca__n_components': 7, 'svc__C': 0.2881132533977738, 'svc__gamma': 3.238159485999761}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
20,"(4, 'low')",0.00916602611541748,0.0009074618819119052,0.0020565032958984376,5.0614214777946574e-05,7,3.352647800331947,1.8098078511545712,"{'pca__n_components': 7, 'svc__C': 3.352647800331947, 'svc__gamma': 1.8098078511545712}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
21,"(4, 'low')",0.00965268611907959,0.0009284272582924477,0.0020206928253173827,7.910448210789719e-05,9,172719.23665977034,0.002685043362939281,"{'pca__n_components': 9, 'svc__C': 172719.23665977034, 'svc__gamma': 0.002685043362939281}",0.5,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.41666666666666663,0.4416666666666667,0.14930394055974097,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
22,"(4, 'low')",0.009281134605407715,0.001615865745660482,0.002079200744628906,6.523036468091573e-05,6,10.264925265698704,1.2031884193659006,"{'pca__n_components': 6, 'svc__C': 10.264925265698704, 'svc__gamma': 1.2031884193659006}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
23,"(4, 'low')",0.00885181427001953,0.00017828608487070806,0.002068185806274414,6.413310875280847e-05,4,77288.43154584587,0.03750841413058836,"{'pca__n_components': 4, 'svc__C': 77288.43154584587, 'svc__gamma': 0.03750841413058836}",0.8333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.25,0.39166666666666666,0.25289984842489194,28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
24,"(4, 'low')",0.009029984474182129,0.0010798206769635306,0.002036428451538086,8.34289396059456e-05,9,0.04363489177501906,1.8530493155760383e-05,"{'pca__n_components': 9, 'svc__C': 0.04363489177501906, 'svc__gamma': 1.8530493155760383e-05}",0.6666666666666666,0.5,0.5,0.3333333333333333,0.5,0.75,0.25,0.3333333333333333,0.3333333333333333,0.75,0.4916666666666666,0.17260262647673316,16,0.6312709030100334,0.6095317725752508,0.6187290969899666,0.6312709030100334,0.7274247491638797,0.6330128205128205,0.6217948717948718,0.6185897435897436,0.6730769230769231,0.5603864734299517,0.6325088257153475,0.04109271372565515
25,"(4, 'low')",0.008583736419677735,0.0008439750707573608,0.0019304513931274413,0.00024095755620581722,6,7256.840683897739,2.33296247793663,"{'pca__n_components': 6, 'svc__C': 7256.840683897739, 'svc__gamma': 2.33296247793663}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
26,"(4, 'low')",0.007834362983703613,0.000662263686743507,0.001884770393371582,0.0002730133647782639,2,0.06353944271643619,2.429451465125282e-05,"{'pca__n_components': 2, 'svc__C': 0.06353944271643619, 'svc__gamma': 2.429451465125282e-05}",0.8333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.5,0.5,0.5,0.5,0.6666666666666666,0.5,0.5,0.16666666666666669,2,0.46571906354515047,0.5719063545150501,0.4891304347826087,0.540133779264214,0.5719063545150501,0.48717948717948717,0.4887820512820513,0.6314102564102564,0.5705128205128205,0.5177133655394525,0.5334393967546142,0.04990776489091118
27,"(4, 'low')",0.0077506303787231445,0.0005251789002315564,0.0017615318298339843,0.0003044389457194377,7,209.21741755548558,5.958277169373356e-05,"{'pca__n_components': 7, 'svc__C': 209.21741755548558, 'svc__gamma': 5.958277169373356e-05}",0.5,0.5,0.5,0.3333333333333333,0.6666666666666666,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.75,0.4999999999999999,0.16244657241348273,15,0.6045150501672241,0.6429765886287626,0.669732441471572,0.5058528428093645,0.669732441471572,0.6378205128205128,0.6538461538461539,0.6009615384615384,0.6939102564102564,0.6030595813204509,0.6282407407407409,0.05063606796909843
28,"(4, 'low')",0.008654069900512696,0.00040074031101696106,0.001994204521179199,0.00023033954551580427,9,8.113397919464612,0.4041552326004467,"{'pca__n_components': 9, 'svc__C': 8.113397919464612, 'svc__gamma': 0.4041552326004467}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
29,"(4, 'low')",0.007976865768432618,0.0007751382417597278,0.0018074512481689453,0.0003295925204291973,7,0.07560402985646338,0.1270981680255328,"{'pca__n_components': 7, 'svc__C': 0.07560402985646338, 'svc__gamma': 0.1270981680255328}",0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
