feature,i,score
imagcoh_theta_FC2,0,0.5059417585983128
imagcoh_theta_FC2,1,0.5059475889263123
imagcoh_theta_FC2,2,0.48825167456912777
imagcoh_theta_FC2,3,0.4930636347611493
imagcoh_theta_FC2,4,0.5204477686528627
imagcoh_theta_FC2,5,0.503416149068323
imagcoh_theta_FC2,6,0.5118863049095607
imagcoh_theta_FC2,7,0.5088265322925929
imagcoh_theta_FC2,8,0.5158583492704729
imagcoh_theta_FC2,9,0.5143146582100071
imagcoh_theta_F4,0,0.49302401038286825
imagcoh_theta_F4,1,0.49051178838412884
imagcoh_theta_F4,2,0.4937532926921051
imagcoh_theta_F4,3,0.506777719019919
imagcoh_theta_F4,4,0.5257450317336043
imagcoh_theta_F4,5,0.5170363797692991
imagcoh_theta_F4,6,0.5094961240310077
imagcoh_theta_F4,7,0.48822580113954483
imagcoh_theta_F4,8,0.503545565893805
imagcoh_theta_F4,9,0.4971458773784355
imagcoh_theta_F8,0,0.5110520765736535
imagcoh_theta_F8,1,0.4865768504066377
imagcoh_theta_F8,2,0.47675171219989465
imagcoh_theta_F8,3,0.45527057994006703
imagcoh_theta_F8,4,0.4755542969465776
imagcoh_theta_F8,5,0.4997190180419994
imagcoh_theta_F8,6,0.5095284237726098
imagcoh_theta_F8,7,0.4725652932845898
imagcoh_theta_F8,8,0.5126243634097599
imagcoh_theta_F8,9,0.49896934460887954
imagcoh_theta_AF4,0,0.5033054834523037
imagcoh_theta_AF4,1,0.5309455352008543
imagcoh_theta_AF4,2,0.4902686836757733
imagcoh_theta_AF4,3,0.4930988894764675
imagcoh_theta_AF4,4,0.5248954706734854
imagcoh_theta_AF4,5,0.4948092280390417
imagcoh_theta_AF4,6,0.518249354005168
imagcoh_theta_AF4,7,0.49023482528076934
imagcoh_theta_AF4,8,0.5148376560586201
imagcoh_theta_AF4,9,0.5171511627906977
imagcoh_theta_Fp2,0,0.48324951330305
imagcoh_theta_Fp2,1,0.5332867822229524
imagcoh_theta_Fp2,2,0.5021073229472417
imagcoh_theta_Fp2,3,0.4970826723074211
imagcoh_theta_Fp2,4,0.5029401475904116
imagcoh_theta_Fp2,5,0.5039781129843242
imagcoh_theta_Fp2,6,0.5233527131782946
imagcoh_theta_Fp2,7,0.5173731185982939
imagcoh_theta_Fp2,8,0.5092721920192534
imagcoh_theta_Fp2,9,0.5059637068357998
imagcoh_theta_Fz,0,0.5518535042180402
imagcoh_theta_Fz,1,0.49608149182617267
imagcoh_theta_Fz,2,0.4745465492586739
imagcoh_theta_Fz,3,0.4946589106292967
imagcoh_theta_Fz,4,0.5012743415901784
imagcoh_theta_Fz,5,0.4836882579118604
imagcoh_theta_Fz,6,0.500968992248062
imagcoh_theta_Fz,7,0.4766409775055166
imagcoh_theta_Fz,8,0.5106474418204869
imagcoh_theta_Fz,9,0.5295806906272023
imagcoh_theta_Cz,0,0.4910163854639844
imagcoh_theta_Cz,1,0.49204797502669845
imagcoh_theta_Cz,2,0.5015353352901332
imagcoh_theta_Cz,3,0.4580204477348846
imagcoh_theta_Cz,4,0.4854491845879629
imagcoh_theta_Cz,5,0.49858030168589174
imagcoh_theta_Cz,6,0.499031007751938
imagcoh_theta_Cz,7,0.4795886440733788
imagcoh_theta_Cz,8,0.47320411715409244
imagcoh_theta_Cz,9,0.4858262861169838
p3subj1_Fp1,0,0.43094987021414666
p3subj1_Fp1,1,0.5061447465702784
p3subj1_Fp1,2,0.48900428990742834
p3subj1_Fp1,3,0.509633350960691
p3subj1_Fp1,4,0.5141843380919858
p3subj1_Fp1,5,0.5116385684708666
p3subj1_Fp1,6,0.46288759689922476
p3subj1_Fp1,7,0.47948160590192007
p3subj1_Fp1,8,0.5078969422180201
p3subj1_Fp1,9,0.4921335447498238
p3subj1_AF3,0,0.3957860155743024
p3subj1_AF3,1,0.5093403433828966
p3subj1_AF3,2,0.46425077143072174
p3subj1_AF3,3,0.4982548915917504
p3subj1_AF3,4,0.497093168529593
p3subj1_AF3,5,0.49523809523809526
p3subj1_AF3,6,0.4484496124031008
p3subj1_AF3,7,0.46625827487402427
p3subj1_AF3,8,0.5045447708275136
p3subj1_AF3,9,0.4929704016913319
p3subj1_F7,0,0.435634328358209
p3subj1_F7,1,0.4865932802103015
p3subj1_F7,2,0.4819447580341687
p3subj1_F7,3,0.5164992067689054
p3subj1_F7,4,0.504114540820576
p3subj1_F7,5,0.484324164448388
p3subj1_F7,6,0.4703165374677003
p3subj1_F7,7,0.48363139347231826
p3subj1_F7,8,0.4891269312589982
p3subj1_F7,9,0.5188160676532769
p3subj1_F3,0,0.5057592472420506
p3subj1_F3,1,0.46626139817629175
p3subj1_F3,2,0.4953337849025363
p3subj1_F3,3,0.5074475586109641
p3subj1_F3,4,0.5162166214122703
p3subj1_F3,5,0.4851818988464951
p3subj1_F3,6,0.4816537467700258
p3subj1_F3,7,0.5076161775845602
p3subj1_F3,8,0.5143864022175904
p3subj1_F3,9,0.49896934460887954
p3subj1_FC1,0,0.4547371836469825
p3subj1_FC1,1,0.5008789944960158
p3subj1_FC1,2,0.4707608941070219
p3subj1_FC1,3,0.5004671249779657
p3subj1_FC1,4,0.50607186287085
p3subj1_FC1,5,0.48432416444838805
p3subj1_FC1,6,0.5029715762273902
p3subj1_FC1,7,0.49460692289958175
p3subj1_FC1,8,0.5103143735092507
p3subj1_FC1,9,0.50473044397463
p3subj1_FC5,0,0.5948247890979883
p3subj1_FC5,1,0.49903885648566504
p3subj1_FC5,2,0.5055166704297434
p3subj1_FC5,3,0.5203948528115636
p3subj1_FC5,4,0.5106944745214972
p3subj1_FC5,5,0.5209405501330967
p3subj1_FC5,6,0.5068475452196383
p3subj1_FC5,7,0.5179000757500906
p3subj1_FC5,8,0.49576680920557836
p3subj1_FC5,9,0.5231412966878083
p3subj1_T7,0,0.5625811161583387
p3subj1_T7,1,0.5154522303458473
p3subj1_T7,2,0.4813200873033793
p3subj1_T7,3,0.5220782654680063
p3subj1_T7,4,0.5212640135929769
p3subj1_T7,5,0.504821058858326
p3subj1_T7,6,0.4803294573643411
p3subj1_T7,7,0.48811876296808615
p3subj1_T7,8,0.5081010808603906
p3subj1_T7,9,0.532760747004933
p3subj1_C3,0,0.5859222907203114
p3subj1_C3,1,0.524250390207837
p3subj1_C3,2,0.5064273349890871
p3subj1_C3,3,0.5042746342323285
p3subj1_C3,4,0.5079792107411171
p3subj1_C3,5,0.5243271221532091
p3subj1_C3,6,0.48110465116279066
p3subj1_C3,7,0.47080328030826996
p3subj1_C3,8,0.5182542922835593
p3subj1_C3,9,0.5073555320648344
p3subj1_CP1,0,0.5027173913043478
p3subj1_CP1,1,0.5029491497576604
p3subj1_CP1,2,0.4859938285542259
p3subj1_CP1,3,0.4839679182090605
p3subj1_CP1,4,0.5386550282354117
p3subj1_CP1,5,0.5313368825791186
p3subj1_CP1,6,0.5068152454780361
p3subj1_CP1,7,0.47944867107993283
p3subj1_CP1,8,0.5448675247652406
p3subj1_CP1,9,0.49198379140239606
p3subj1_CP5,0,0.5785001622323167
p3subj1_CP5,1,0.5068101536186642
p3subj1_CP5,2,0.4928877850530594
p3subj1_CP5,3,0.484382161114049
p3subj1_CP5,4,0.5482583998267562
p3subj1_CP5,5,0.5156610470275066
p3subj1_CP5,6,0.5351744186046512
p3subj1_CP5,7,0.49785923657082637
p3subj1_CP5,8,0.5211552098330361
p3subj1_CP5,9,0.499638830162086
p3subj1_P7,0,0.5805077871512005
p3subj1_P7,1,0.48335660888852383
p3subj1_P7,2,0.5155189282757583
p3subj1_P7,3,0.4705711263881544
p3subj1_P7,4,0.5167413503023438
p3subj1_P7,5,0.5001774622892635
p3subj1_P7,6,0.4820736434108527
p3subj1_P7,7,0.49926720021078286
p3subj1_P7,8,0.544899757182457
p3subj1_P7,9,0.5360993657505285
p3subj1_P3,0,0.5501500648929266
p3subj1_P3,1,0.49636901339029
p3subj1_P3,2,0.48436065327011363
p3subj1_P3,3,0.4620747399964745
p3subj1_P3,4,0.510985990571538
p3subj1_P3,5,0.5165335699497191
p3subj1_P3,6,0.5180232558139535
p3subj1_P3,7,0.46503145275499785
p3subj1_P3,8,0.527934761587554
p3subj1_P3,9,0.5296511627906977
p3subj1_Pz,0,0.4370944192083063
p3subj1_Pz,1,0.5067526493058407
p3subj1_Pz,2,0.5009106645593437
p3subj1_Pz,3,0.4976467477525119
p3subj1_Pz,4,0.495485665739368
p3subj1_Pz,5,0.49735285418515235
p3subj1_Pz,6,0.5058139534883721
p3subj1_Pz,7,0.49423640615222475
p3subj1_Pz,8,0.5055762081784386
p3subj1_Pz,9,0.5030038759689922
p3subj1_PO3,0,0.45915801427644387
p3subj1_PO3,1,0.4932391357923273
p3subj1_PO3,2,0.5009106645593437
p3subj1_PO3,3,0.5057288912392033
p3subj1_PO3,4,0.4985507487797971
p3subj1_PO3,5,0.5002809819580005
p3subj1_PO3,6,0.5002583979328166
p3subj1_PO3,7,0.49999176629450315
p3subj1_PO3,8,0.5111524163568774
p3subj1_PO3,9,0.49326990838618745
p3subj1_O1,0,0.45021495781959764
p3subj1_O1,1,0.4841780990717161
p3subj1_O1,2,0.49721532324828777
p3subj1_O1,3,0.4869205006169576
p3subj1_O1,4,0.49515250453932136
p3subj1_O1,5,0.5249778172138421
p3subj1_O1,6,0.5193798449612403
p3subj1_O1,7,0.47920165991502817
p3subj1_O1,8,0.48829963255044373
p3subj1_O1,9,0.4680496828752643
p3subj1_Oz,0,0.4689933484750162
p3subj1_Oz,1,0.4872093978476957
p3subj1_Oz,2,0.49251147738390905
p3subj1_Oz,3,0.4832099418297197
p3subj1_Oz,4,0.548549915876797
p3subj1_Oz,5,0.49924578527062996
p3subj1_Oz,6,0.5184754521963825
p3subj1_Oz,7,0.47626222705266275
p3subj1_Oz,8,0.4693469712271956
p3subj1_Oz,9,0.5177677942212826
p3subj1_O2,0,0.5020076249188838
p3subj1_O2,1,0.45871190339275447
p3subj1_O2,2,0.5232031308798073
p3subj1_O2,3,0.49740877842411424
p3subj1_O2,4,0.526986057203778
p3subj1_O2,5,0.49951197870452524
p3subj1_O2,6,0.5152131782945737
p3subj1_O2,7,0.46652175344992264
p3subj1_O2,8,0.48622601370952145
p3subj1_O2,9,0.5376321353065538
p3subj1_PO4,0,0.4933890330953926
p3subj1_PO4,1,0.4672964758071141
p3subj1_PO4,2,0.5022051629412208
p3subj1_PO4,3,0.45170985369293143
p3subj1_PO4,4,0.48438306874781367
p3subj1_PO4,5,0.49537119195504287
p3subj1_PO4,6,0.4919250645994832
p3subj1_PO4,7,0.500090570760465
p3subj1_PO4,8,0.5282678298987902
p3subj1_PO4,9,0.48805496828752637
p3subj1_P4,0,0.46881083711875404
p3subj1_P4,1,0.5314712889180975
p3subj1_P4,2,0.5451493941446526
p3subj1_P4,3,0.48652388506962807
p3subj1_P4,4,0.46583431893521676
p3subj1_P4,5,0.4712954747116238
p3subj1_P4,6,0.5007751937984496
p3subj1_P4,7,0.523424892138458
p3subj1_P4,8,0.47865139566366544
p3subj1_P4,9,0.4930144467935166
p3subj1_P8,0,0.5127757949383518
p3subj1_P8,1,0.47266902160519186
p3subj1_P8,2,0.49585308948596374
p3subj1_P8,3,0.4781244491450732
p3subj1_P8,4,0.5029151605004082
p3subj1_P8,5,0.5323425022182786
p3subj1_P8,6,0.4906976744186047
p3subj1_P8,7,0.4900948522873234
p3subj1_P8,8,0.5484882996325504
p3subj1_P8,9,0.5023431994362227
p3subj1_CP6,0,0.5147023036988968
p3subj1_CP6,1,0.48046496344368683
p3subj1_CP6,2,0.47487017385414315
p3subj1_CP6,3,0.4467124977965803
p3subj1_CP6,4,0.5287268244740218
p3subj1_CP6,5,0.49350783791777586
p3subj1_CP6,6,0.4935077519379845
p3subj1_CP6,7,0.48993017817738693
p3subj1_CP6,8,0.4950576960268174
p3subj1_CP6,9,0.4957628611698379
p3subj1_CP2,0,0.4334847501622323
p3subj1_CP2,1,0.48047317834551884
p3subj1_CP2,2,0.47045232181831864
p3subj1_CP2,3,0.4549444738233739
p3subj1_CP2,4,0.5043227665706052
p3subj1_CP2,5,0.5009464655427388
p3subj1_CP2,6,0.5059431524547804
p3subj1_CP2,7,0.4692718110858611
p3subj1_CP2,8,0.4975288480134087
p3subj1_CP2,9,0.4857205778717406
p3subj1_C4,0,0.4336469824789098
p3subj1_C4,1,0.4912100550398423
p3subj1_C4,2,0.5073831564687289
p3subj1_C4,3,0.50212409659792
p3subj1_C4,4,0.49272042777898084
p3subj1_C4,5,0.5012274475007394
p3subj1_C4,6,0.4823966408268734
p3subj1_C4,7,0.5014244310509501
p3subj1_C4,8,0.4975288480134087
p3subj1_C4,9,0.4942829457364341
p3subj1_T8,0,0.45161421155094095
p3subj1_T8,1,0.4379117719543252
p3subj1_T8,2,0.4935275080906149
p3subj1_T8,3,0.4713026617310065
p3subj1_T8,4,0.5
p3subj1_T8,5,0.47522922212363206
p3subj1_T8,6,0.4516795865633075
p3subj1_T8,7,0.5014244310509501
p3subj1_T8,8,0.49710982658959535
p3subj1_T8,9,0.524753347427766
p3subj1_FC6,0,0.42257462686567165
p3subj1_FC6,1,0.46696787973383724
p3subj1_FC6,2,0.477210807556258
p3subj1_FC6,3,0.4705358716728362
p3subj1_FC6,4,0.5082457397011544
p3subj1_FC6,5,0.4930198166223011
p3subj1_FC6,6,0.4388888888888889
p3subj1_FC6,7,0.5097734084247275
p3subj1_FC6,8,0.4989685626490749
p3subj1_FC6,9,0.5059020436927414
p3subj1_FC2,0,0.3940622972096042
p3subj1_FC2,1,0.5072044689065965
p3subj1_FC2,2,0.48484232708662606
p3subj1_FC2,3,0.4909924202362066
p3subj1_FC2,4,0.5014409221902018
p3subj1_FC2,5,0.4858325939071281
p3subj1_FC2,6,0.49867571059431526
p3subj1_FC2,7,0.48261041399071236
p3subj1_FC2,8,0.5037174721189591
p3subj1_FC2,9,0.49950669485553206
p3subj1_F4,0,0.42543397144711226
p3subj1_F4,1,0.5027027027027027
p3subj1_F4,2,0.49564988334462257
p3subj1_F4,3,0.44616604970914864
p3subj1_F4,4,0.5060552048108478
p3subj1_F4,5,0.4912304052055605
p3subj1_F4,6,0.5393410852713179
p3subj1_F4,7,0.5035075585416461
p3subj1_F4,8,0.4929518447686787
p3subj1_F4,9,0.4956395348837209
p3subj1_F8,0,0.41857965606748865
p3subj1_F8,1,0.5
p3subj1_F8,2,0.49747121246331
p3subj1_F8,3,0.4736735413361537
p3subj1_F8,4,0.477178457796805
p3subj1_F8,5,0.4966134279798876
p3subj1_F8,6,0.4780684754521964
p3subj1_F8,7,0.4944587162006389
p3subj1_F8,8,0.5010099490727808
p3subj1_F8,9,0.48214411557434816
p3subj1_AF4,0,0.4285569435431538
p3subj1_AF4,1,0.5016922697773762
p3subj1_AF4,2,0.45546775043275384
p3subj1_AF4,3,0.476370527057994
p3subj1_AF4,4,0.5045226632906331
p3subj1_AF4,5,0.49859509020999704
p3subj1_AF4,6,0.5310723514211886
p3subj1_AF4,7,0.5116177584560155
p3subj1_AF4,8,0.5057373702645207
p3subj1_AF4,9,0.4956395348837209
p3subj1_Fp2,0,0.4192285853341986
p3subj1_Fp2,1,0.5456830690873244
p3subj1_Fp2,2,0.5382629637992022
p3subj1_Fp2,3,0.5325312885598449
p3subj1_Fp2,4,0.47040695640585695
p3subj1_Fp2,5,0.5227299615498373
p3subj1_Fp2,6,0.4894379844961241
p3subj1_Fp2,7,0.517974179099562
p3subj1_Fp2,8,0.5286008982100264
p3subj1_Fp2,9,0.5205338266384778
p3subj1_Fz,0,0.40726395197923426
p3subj1_Fz,1,0.4779594183849503
p3subj1_Fz,2,0.48276510875291645
p3subj1_Fz,3,0.5087960514718843
p3subj1_Fz,4,0.5040645666405691
p3subj1_Fz,5,0.4933155871044069
p3subj1_Fz,6,0.4979328165374677
p3subj1_Fz,7,0.4522362744129368
p3subj1_Fz,8,0.5066613662247244
p3subj1_Fz,9,0.46317829457364346
p3subj1_Cz,0,0.43981181051265406
p3subj1_Cz,1,0.49678797338371805
p3subj1_Cz,2,0.5002032061413412
p3subj1_Cz,3,0.5049709148598625
p3subj1_Cz,4,0.5071379787109993
p3subj1_Cz,5,0.4965986394557823
p3subj1_Cz,6,0.5039405684754522
p3subj1_Cz,7,0.502865329512894
p3subj1_Cz,8,0.4787910694716032
p3subj1_Cz,9,0.49950669485553206
p3subj2_Fp1,0,0.5403552887735237
p3subj2_Fp1,1,0.49814343218598534
p3subj2_Fp1,2,0.5
p3subj2_Fp1,3,0.4905517362947294
p3subj2_Fp1,4,0.5101614166014226
p3subj2_Fp1,5,0.5043478260869565
p3subj2_Fp1,6,0.53078165374677
p3subj2_Fp1,7,0.49857556894904986
p3subj2_Fp1,8,0.5051571867546254
p3subj2_Fp1,9,0.4975863284002819
p3subj2_AF3,0,0.515594581440623
p3subj2_AF3,1,0.5008461348886881
p3subj2_AF3,2,0.5030330398133515
p3subj2_AF3,3,0.49776132557729597
p3subj2_AF3,4,0.5115690226716196
p3subj2_AF3,5,0.5
p3subj2_AF3,6,0.5817506459948321
p3subj2_AF3,7,0.49715113789809967
p3subj2_AF3,8,0.5039216107613297
p3subj2_AF3,9,0.5046071176885131
p3subj2_F7,0,0.5122079818299805
p3subj2_F7,1,0.49544072948328266
p3subj2_F7,2,0.49838187702265374
p3subj2_F7,3,0.4931693989071038
p3subj2_F7,4,0.49136279588879084
p3subj2_F7,5,0.5021739130434782
p3subj2_F7,6,0.5108527131782945
p3subj2_F7,7,0.497134670487106
p3subj2_F7,8,0.49814126394052044
p3subj2_F7,9,0.500123326286117
p3subj2_F3,0,0.4986210253082414
p3subj2_F3,1,0.49966318902489115
p3subj2_F3,2,0.5
p3subj2_F3,3,0.4991274457958752
p3subj2_F3,4,0.5043477536606087
p3subj2_F3,5,0.5
p3subj2_F3,6,0.5495155038759689
p3subj2_F3,7,0.49570200573065903
p3subj2_F3,8,0.5030943120527752
p3subj2_F3,9,0.503030303030303
p3subj2_FC1,0,0.5081318948734588
p3subj2_FC1,1,0.49814343218598534
p3subj2_FC1,2,0.5
p3subj2_FC1,3,0.5028468182619426
p3subj2_FC1,4,0.5014659092802052
p3subj2_FC1,5,0.5021739130434782
p3subj2_FC1,6,0.5772609819121447
p3subj2_FC1,7,0.5028735632183908
p3subj2_FC1,8,0.49565936781485703
p3subj2_FC1,9,0.50157681465821
p3subj2_FC5,0,0.509145846852693
p3subj2_FC5,1,0.49848024316109424
p3subj2_FC5,2,0.5
p3subj2_FC5,3,0.4972677595628415
p3subj2_FC5,4,0.5101197714514167
p3subj2_FC5,5,0.5026471458148477
p3subj2_FC5,6,0.5356589147286821
p3subj2_FC5,7,0.5014408984619438
p3subj2_FC5,8,0.5068117841717343
p3subj2_FC5,9,0.50157681465821
p3subj2_T7,0,0.5166085334198572
p3subj2_T7,1,0.5038856485664996
p3subj2_T7,2,0.4967637540453074
p3subj2_T7,3,0.5009871320289089
p3subj2_T7,4,0.5028985024404058
p3subj2_T7,5,0.49489795918367346
p3subj2_T7,6,0.5699935400516796
p3subj2_T7,7,0.5
p3subj2_T7,8,0.501031437350925
p3subj2_T7,9,0.50157681465821
p3subj2_C3,0,0.514235885788449
p3subj2_C3,1,0.5027027027027027
p3subj2_C3,2,0.5
p3subj2_C3,3,0.5018596862330337
p3subj2_C3,4,0.5043477536606087
p3subj2_C3,5,0.5009464655427388
p3subj2_C3,6,0.5830749354005168
p3subj2_C3,7,0.5014408984619438
p3subj2_C3,8,0.5002041386423706
p3subj2_C3,9,0.5060606060606061
p3subj2_CP1,0,0.4965728423101882
p3subj2_CP1,1,0.5038856485664996
p3subj2_CP1,2,0.49838187702265374
p3subj2_CP1,3,0.4991274457958752
p3subj2_CP1,4,0.504364411720611
p3subj2_CP1,5,0.5045400769003253
p3subj2_CP1,6,0.5789405684754522
p3subj2_CP1,7,0.5028817969238877
p3subj2_CP1,8,0.4962825278810409
p3subj2_CP1,9,0.5060606060606061
p3subj2_CP5,0,0.49111778066190787
p3subj2_CP5,1,0.49966318902489115
p3subj2_CP5,2,0.5019191691126665
p3subj2_CP5,3,0.5004935660144544
p3subj2_CP5,4,0.49712648464959774
p3subj2_CP5,5,0.49679089026915113
p3subj2_CP5,6,0.5666343669250646
p3subj2_CP5,7,0.5028817969238877
p3subj2_CP5,8,0.5002041386423706
p3subj2_CP5,9,0.5046071176885131
p3subj2_P7,0,0.5057592472420506
p3subj2_P7,1,0.4969604863221885
p3subj2_P7,2,0.5046511627906977
p3subj2_P7,3,0.4931693989071038
p3subj2_P7,4,0.5028901734104047
p3subj2_P7,5,0.49829931972789115
p3subj2_P7,6,0.5088501291989664
p3subj2_P7,7,0.497134670487106
p3subj2_P7,8,0.4909104583449728
p3subj2_P7,9,0.503030303030303
p3subj2_P3,0,0.5101597988319273
p3subj2_P3,1,0.5023658917275939
p3subj2_P3,2,0.5053586212087002
p3subj2_P3,3,0.5033403842763969
p3subj2_P3,4,0.5029068314704069
p3subj2_P3,5,0.5023661638568471
p3subj2_P3,6,0.537984496124031
p3subj2_P3,7,0.49857556894904986
p3subj2_P3,8,0.4964866665234115
p3subj2_P3,9,0.5032769556025369
p3subj2_Pz,0,0.5122079818299805
p3subj2_Pz,1,0.49848024316109424
p3subj2_Pz,2,0.5023255813953489
p3subj2_Pz,3,0.5042129384805217
p3subj2_Pz,4,0.5057886758508104
p3subj2_Pz,5,0.4970718722271517
p3subj2_Pz,6,0.5707364341085271
p3subj2_Pz,7,0.5057471264367817
p3subj2_Pz,8,0.4938006317553775
p3subj2_Pz,9,0.50157681465821
p3subj2_PO3,0,0.5135666774821545
p3subj2_PO3,1,0.5
p3subj2_PO3,2,0.49838187702265374
p3subj2_PO3,3,0.49453551912568305
p3subj2_PO3,4,0.4971431427096001
p3subj2_PO3,5,0.49924578527062996
p3subj2_PO3,6,0.5827842377260981
p3subj2_PO3,7,0.498567335243553
p3subj2_PO3,8,0.49669080516578207
p3subj2_PO3,9,0.503030303030303
p3subj2_O1,0,0.515594581440623
p3subj2_O1,1,0.4920644048303623
p3subj2_O1,2,0.49838187702265374
p3subj2_O1,3,0.49453551912568305
p3subj2_O1,4,0.49715980076960237
p3subj2_O1,5,0.4997190180419994
p3subj2_O1,6,0.5714470284237726
p3subj2_O1,7,0.5028735632183908
p3subj2_O1,8,0.4655005694393708
p3subj2_O1,9,0.5060606060606061
p3subj2_Oz,0,0.5145806294613887
p3subj2_Oz,1,0.5065883512692023
p3subj2_Oz,2,0.4967637540453074
p3subj2_Oz,3,0.49639520535871673
p3subj2_Oz,4,0.4913794539487931
p3subj2_Oz,5,0.493670511682934
p3subj2_Oz,6,0.5853036175710594
p3subj2_Oz,7,0.5057471264367817
p3subj2_Oz,8,0.4884285622193094
p3subj2_Oz,9,0.5032769556025369
p3subj2_O2,0,0.515594581440623
p3subj2_O2,1,0.5054054054054054
p3subj2_O2,2,0.49838187702265374
p3subj2_O2,3,0.49639520535871673
p3subj2_O2,4,0.5000249870900035
p3subj2_O2,5,0.4970718722271517
p3subj2_O2,6,0.5446059431524548
p3subj2_O2,7,0.5028735632183908
p3subj2_O2,8,0.5004082772847412
p3subj2_O2,9,0.503030303030303
p3subj2_PO4,0,0.5210293640493187
p3subj2_PO4,1,0.49662367534707963
p3subj2_PO4,2,0.5046511627906977
p3subj2_PO4,3,0.5009871320289089
p3subj2_PO4,4,0.5000333161200047
p3subj2_PO4,5,0.49537119195504287
p3subj2_PO4,6,0.5740956072351422
p3subj2_PO4,7,0.5086289233606692
p3subj2_PO4,8,0.4935964931130069
p3subj2_PO4,9,0.50157681465821
p3subj2_P4,0,0.5145806294613887
p3subj2_P4,1,0.501182945863797
p3subj2_P4,2,0.49838187702265374
p3subj2_P4,3,0.5028468182619426
p3subj2_P4,4,0.5101281004814179
p3subj2_P4,5,0.4965986394557823
p3subj2_P4,6,0.5920542635658915
p3subj2_P4,7,0.5100615881171162
p3subj2_P4,8,0.5041257494037003
p3subj2_P4,9,0.5046071176885131
p3subj2_P8,0,0.5077871512005192
p3subj2_P8,1,0.4969604863221885
p3subj2_P8,2,0.5
p3subj2_P8,3,0.5018596862330337
p3subj2_P8,4,0.5029068314704069
p3subj2_P8,5,0.5043478260869565
p3subj2_P8,6,0.5825258397932817
p3subj2_P8,7,0.5000082337054969
p3subj2_P8,8,0.5012355759932956
p3subj2_P8,9,0.503030303030303
p3subj2_CP6,0,0.515594581440623
p3subj2_CP6,1,0.49848024316109424
p3subj2_CP6,2,0.5076842026040491
p3subj2_CP6,3,0.5004935660144544
p3subj2_CP6,4,0.5086705202312138
p3subj2_CP6,5,0.49537119195504287
p3subj2_CP6,6,0.5951227390180879
p3subj2_CP6,7,0.5014408984619438
p3subj2_CP6,8,0.49070631970260226
p3subj2_CP6,9,0.5046071176885131
p3subj2_CP2,0,0.5172980207657365
p3subj2_CP2,1,0.5054054054054054
p3subj2_CP2,2,0.5046511627906977
p3subj2_CP2,3,0.5009871320289089
p3subj2_CP2,4,0.5028985024404058
p3subj2_CP2,5,0.5014196983141083
p3subj2_CP2,6,0.5888242894056848
p3subj2_CP2,7,0.5028735632183908
p3subj2_CP2,8,0.4975181038743366
p3subj2_CP2,9,0.503030303030303
p3subj2_C4,0,0.49961469824789095
p3subj2_C4,1,0.5038856485664996
p3subj2_C4,2,0.5007074584180026
p3subj2_C4,3,0.5037193724660673
p3subj2_C4,4,0.5000083290300011
p3subj2_C4,5,0.493670511682934
p3subj2_C4,6,0.5685723514211887
p3subj2_C4,7,0.497134670487106
p3subj2_C4,8,0.501031437350925
p3subj2_C4,9,0.504977096546864
p3subj2_T8,0,0.5006692083062946
p3subj2_T8,1,0.4939209726443769
p3subj2_T8,2,0.5
p3subj2_T8,3,0.5
p3subj2_T8,4,0.5014492512202029
p3subj2_T8,5,0.49489795918367346
p3subj2_T8,6,0.5658914728682171
p3subj2_T8,7,0.5
p3subj2_T8,8,0.49731396523196597
p3subj2_T8,9,0.509090909090909
p3subj2_FC6,0,0.5196706683971447
p3subj2_FC6,1,0.49814343218598534
p3subj2_FC6,2,0.5023255813953489
p3subj2_FC6,3,0.49962101181032964
p3subj2_FC6,4,0.5000083290300011
p3subj2_FC6,5,0.49877255249926056
p3subj2_FC6,6,0.5599483204134367
p3subj2_FC6,7,0.5
p3subj2_FC6,8,0.5002041386423706
p3subj2_FC6,9,0.509090909090909
p3subj2_FC2,0,0.515594581440623
p3subj2_FC2,1,0.4969604863221885
p3subj2_FC2,2,0.5
p3subj2_FC2,3,0.5023532522474881
p3subj2_FC2,4,0.49711815561959655
p3subj2_FC2,5,0.5021739130434782
p3subj2_FC2,6,0.5315245478036176
p3subj2_FC2,7,0.5
p3subj2_FC2,8,0.49008315963641835
p3subj2_FC2,9,0.5046071176885131
p3subj2_F4,0,0.5159393251135627
p3subj2_F4,1,0.49544072948328266
p3subj2_F4,2,0.49908933544065626
p3subj2_F4,3,0.5004935660144544
p3subj2_F4,4,0.5014742383102064
p3subj2_F4,5,0.5043478260869565
p3subj2_F4,6,0.5405361757105943
p3subj2_F4,7,0.5028735632183908
p3subj2_F4,8,0.4944237918215613
p3subj2_F4,9,0.509090909090909
p3subj2_F8,0,0.5047452952628163
p3subj2_F8,1,0.4969604863221885
p3subj2_F8,2,0.5
p3subj2_F8,3,0.49776132557729597
p3subj2_F8,4,0.5000083290300011
p3subj2_F8,5,0.503120378586217
p3subj2_F8,6,0.532202842377261
p3subj2_F8,7,0.498567335243553
p3subj2_F8,8,0.501031437350925
p3subj2_F8,9,0.504853770260747
p3subj2_AF4,0,0.5339065541855937
p3subj2_AF4,1,0.49544072948328266
p3subj2_AF4,2,0.5
p3subj2_AF4,3,0.5023532522474881
p3subj2_AF4,4,0.5000166580600024
p3subj2_AF4,5,0.49829931972789115
p3subj2_AF4,6,0.5185077519379846
